Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.6686863001	37.7400474548	15114.2568359375	0.0000000000
0.6686920838	37.7502174377	15265.4707031250	0.0000000000
0.6686978677	37.7570953369	15315.4980468750	0.0000000000
0.6687036512	37.7605781555	15199.6904296875	0.0000000000
0.6687094349	37.7660789490	15269.7578125000	0.0000000000
0.6687152186	37.7765159607	15080.5742187500	0.0000000000
0.6687210025	37.7814178467	15277.5732421875	0.0000000000
0.6687268091	37.7762069702	14683.7470703125	0.0000000000
0.6687325930	37.7849731445	14995.7119140625	0.0000000000
0.6687383767	37.7918243408	14769.7646484375	0.0000000000
0.6687441602	37.7978591919	14790.4072265625	0.0000000000
0.6687499439	37.7953796387	14829.8828125000	0.0000000000
0.6687557276	37.7934722900	15110.0664062500	0.0000000000
0.6687615115	37.7903556824	15017.7167968750	0.0000000000
0.6687673181	37.7884407043	14997.9218750000	0.0000000000
0.6687731018	37.7838211060	15088.2626953125	0.0000000000
0.6687788855	37.7866554260	14956.6787109375	0.0000000000
0.6687846692	37.7900924683	15128.7656250000	0.0000000000
0.6687904529	37.7885055542	15347.5976562500	0.0000000000
0.6687962368	37.7867660522	15109.8554687500	0.0000000000
0.6688020205	37.8007240295	14802.7958984375	0.0000000000
0.6688078271	37.8031501770	15208.5732421875	0.0000000000
0.6688136110	37.8067817688	15506.5771484375	0.0000000000
0.6688193945	37.8149185181	15253.0292968750	0.0000000000
0.6688251782	37.8182487488	15005.4580078125	0.0000000000
0.6688309619	37.8251266479	15420.6328125000	0.0000000000
0.6688367458	37.8389663696	15017.3613281250	0.0000000000
0.6688425527	37.8394279480	15097.9599609375	0.0000000000
0.6688483361	37.8466186523	14985.4414062500	0.0000000000
0.6688541200	37.8462333679	14895.4433593750	0.0000000000
0.6688599035	37.8526573181	14831.6269531250	0.0000000000
0.6688656872	37.8553428650	14882.2822265625	0.0000000000
0.6688714709	37.8581314087	14892.7509765625	0.0000000000
0.6688772546	37.8576545715	14988.8642578125	0.0000000000
0.6688830614	37.8572883606	15018.5878906250	0.0000000000
0.6688888452	37.8661613464	14991.1962890625	0.0000000000
0.6688946291	37.8745994568	15144.3828125000	0.0000000000
0.6689004128	37.8785247803	15220.8066406250	0.0000000000
0.6689061962	37.8795280457	15134.5996093750	0.0000000000
0.6689119799	37.8796997070	15169.2724609375	0.0000000000
0.6689177636	37.8886146545	15189.6601562500	0.0000000000
